n,car,trace,detection_id,cell,progress,action,reason,fault_id,tx_hash,status,gas_used,block,latency_s
1275,0,PVS 1,pothole_PVS1_frame_003000_0,6g5dkx1g,0.561,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1276,2,PVS 7,pothole_PVS7_frame_002841_0,6g5dkx1e,0.561,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1277,2,PVS 7,pothole_PVS7_frame_002841_1,6g5dkx1e,0.561,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1278,2,PVS 7,pothole_PVS7_frame_002841_2,6g5dkx1e,0.561,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1279,0,PVS 1,pothole_PVS1_frame_003001_0,6g5dkx1g,0.5612,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1280,2,PVS 7,pothole_PVS7_frame_002842_0,6g5dkx1e,0.5613,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1281,2,PVS 7,pothole_PVS7_frame_002842_1,6g5dkx1e,0.5613,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1282,0,PVS 1,pothole_PVS1_frame_003002_0,6g5dkx1u,0.5614,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1283,0,PVS 1,pothole_PVS1_frame_003003_0,6g5dkx1u,0.5616,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1284,2,PVS 7,pothole_PVS7_frame_002844_0,6g5dkx1e,0.5617,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1285,2,PVS 7,pothole_PVS7_frame_002845_0,6g5dkx1e,0.5619,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1286,2,PVS 7,pothole_PVS7_frame_002845_1,6g5dkx1e,0.5619,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1287,0,PVS 1,pothole_PVS1_frame_003005_0,6g5dkx1u,0.5619,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1288,2,PVS 7,pothole_PVS7_frame_002846_0,6g5dkx1e,0.5621,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1289,2,PVS 7,pothole_PVS7_frame_002848_0,6g5dkx1g,0.5625,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1290,2,PVS 7,pothole_PVS7_frame_002849_0,6g5dkx1g,0.5627,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1291,2,PVS 7,pothole_PVS7_frame_002850_0,6g5dkx1g,0.5629,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1292,2,PVS 7,pothole_PVS7_frame_002851_0,6g5dkx1g,0.5632,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1293,2,PVS 7,pothole_PVS7_frame_002851_1,6g5dkx1g,0.5632,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1294,1,PVS 4,pothole_PVS4_frame_003459_0,6g5dkxbd,0.5634,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1295,2,PVS 7,pothole_PVS7_frame_002856_0,6g5dkx1u,0.5642,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1296,0,PVS 1,pothole_PVS1_frame_003018_0,6g5dkx4h,0.5644,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1297,2,PVS 7,pothole_PVS7_frame_002858_0,6g5dkx1u,0.5646,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1298,2,PVS 7,pothole_PVS7_frame_002859_0,6g5dkx1u,0.5649,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1299,2,PVS 7,pothole_PVS7_frame_002860_0,6g5dkx1u,0.5651,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1300,0,PVS 1,pothole_PVS1_frame_003022_0,6g5dkx4h,0.5651,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1301,2,PVS 7,pothole_PVS7_frame_002861_0,6g5dkx1u,0.5653,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1302,2,PVS 7,pothole_PVS7_frame_002863_0,6g5dkx1u,0.5657,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1303,2,PVS 7,pothole_PVS7_frame_002864_0,6g5dkx1u,0.5659,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1304,0,PVS 1,pothole_PVS1_frame_003035_0,6g5dkx4h,0.5676,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1305,0,PVS 1,pothole_PVS1_frame_003041_0,6g5dkx4j,0.5687,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1306,2,PVS 7,pothole_PVS7_frame_002878_0,6g5dkx4h,0.5689,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1307,2,PVS 7,pothole_PVS7_frame_002883_0,6g5dkx4j,0.5699,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1308,2,PVS 7,pothole_PVS7_frame_002890_0,6g5dkx4j,0.5714,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1309,2,PVS 7,pothole_PVS7_frame_002891_0,6g5dkx4j,0.5716,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1310,0,PVS 1,pothole_PVS1_frame_003058_0,6g5dkx4n,0.5719,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1311,0,PVS 1,pothole_PVS1_frame_003059_0,6g5dkx4n,0.5721,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1312,0,PVS 1,pothole_PVS1_frame_003061_0,6g5dkx4n,0.5724,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1313,0,PVS 1,pothole_PVS1_frame_003062_0,6g5dkx4n,0.5726,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1314,2,PVS 7,pothole_PVS7_frame_002898_0,6g5dkx4j,0.5731,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1315,2,PVS 7,pothole_PVS7_frame_002901_0,6g5dkx4j,0.5737,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1316,2,PVS 7,pothole_PVS7_frame_002902_0,6g5dkx4j,0.5739,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1317,0,PVS 1,pothole_PVS1_frame_003070_0,6g5dkx4n,0.5741,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1318,1,PVS 4,pothole_PVS4_frame_003512_0,6g5dkxbr,0.5742,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1319,0,PVS 1,pothole_PVS1_frame_003071_0,6g5dkx4n,0.5743,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1320,0,PVS 1,pothole_PVS1_frame_003072_0,6g5dkx4n,0.5745,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1321,0,PVS 1,pothole_PVS1_frame_003073_0,6g5dkx4n,0.5747,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1322,2,PVS 7,pothole_PVS7_frame_002907_0,6g5dkx4n,0.575,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1323,2,PVS 7,pothole_PVS7_frame_002909_0,6g5dkx4n,0.5754,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1324,0,PVS 1,pothole_PVS1_frame_003078_0,6g5dkx1z,0.5756,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1325,2,PVS 7,pothole_PVS7_frame_002915_0,6g5dkx1z,0.5767,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1326,0,PVS 1,pothole_PVS1_frame_003085_0,6g5dkx1z,0.577,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1327,0,PVS 1,pothole_PVS1_frame_003086_0,6g5dkx1z,0.5771,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1328,1,PVS 4,pothole_PVS4_frame_003527_0,6g5ds802,0.5772,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1329,0,PVS 1,pothole_PVS1_frame_003089_0,6g5dkx3b,0.5777,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1330,1,PVS 4,pothole_PVS4_frame_003531_0,6g5ds802,0.578,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1331,0,PVS 1,pothole_PVS1_frame_003091_0,6g5dkx3b,0.5781,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1332,2,PVS 7,pothole_PVS7_frame_002923_0,6g5dkx1z,0.5784,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1333,0,PVS 1,pothole_PVS1_frame_003093_0,6g5dkx3b,0.5785,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1334,1,PVS 4,pothole_PVS4_frame_003537_0,6g5ds802,0.5793,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1335,0,PVS 1,pothole_PVS1_frame_003098_0,6g5dkx3b,0.5794,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1336,1,PVS 4,pothole_PVS4_frame_003538_0,6g5ds802,0.5795,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1337,0,PVS 1,pothole_PVS1_frame_003099_0,6g5dkx3c,0.5796,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1338,2,PVS 7,pothole_PVS7_frame_002930_0,6g5dkx3b,0.5798,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1339,0,PVS 1,pothole_PVS1_frame_003101_0,6g5dkx3c,0.58,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1340,2,PVS 7,pothole_PVS7_frame_002931_0,6g5dkx3b,0.5801,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1341,2,PVS 7,pothole_PVS7_frame_002933_0,6g5dkx3b,0.5805,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1342,2,PVS 7,pothole_PVS7_frame_002934_0,6g5dkx3b,0.5807,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1343,0,PVS 1,pothole_PVS1_frame_003105_0,6g5dkx3c,0.5807,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1344,0,PVS 1,pothole_PVS1_frame_003106_0,6g5dkx3c,0.5809,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1345,2,PVS 7,pothole_PVS7_frame_002935_0,6g5dkx3b,0.5809,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1346,0,PVS 1,pothole_PVS1_frame_003107_0,6g5dkx3c,0.5811,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1347,2,PVS 7,pothole_PVS7_frame_002936_0,6g5dkx3b,0.5811,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1348,2,PVS 7,pothole_PVS7_frame_002937_0,6g5dkx3b,0.5813,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1349,0,PVS 1,pothole_PVS1_frame_003109_0,6g5dkx3c,0.5815,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1350,2,PVS 7,pothole_PVS7_frame_002938_0,6g5dkx3c,0.5815,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1351,0,PVS 1,pothole_PVS1_frame_003110_0,6g5dkx3c,0.5816,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1352,2,PVS 7,pothole_PVS7_frame_002939_0,6g5dkx3c,0.5817,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1353,0,PVS 1,pothole_PVS1_frame_003111_0,6g5dkx3f,0.5818,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1354,2,PVS 7,pothole_PVS7_frame_002940_0,6g5dkx3c,0.582,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1355,0,PVS 1,pothole_PVS1_frame_003112_0,6g5dkx3f,0.582,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1356,2,PVS 7,pothole_PVS7_frame_002941_0,6g5dkx3c,0.5822,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1357,0,PVS 1,pothole_PVS1_frame_003114_0,6g5dkx3f,0.5824,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1358,0,PVS 1,pothole_PVS1_frame_003115_0,6g5dkx3f,0.5826,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1359,2,PVS 7,pothole_PVS7_frame_002944_0,6g5dkx3c,0.5828,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1360,0,PVS 1,pothole_PVS1_frame_003120_0,6g5dkx3f,0.5835,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1361,1,PVS 4,pothole_PVS4_frame_003558_0,6g5ds806,0.5835,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1362,1,PVS 4,pothole_PVS4_frame_003559_0,6g5ds806,0.5837,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1363,2,PVS 7,pothole_PVS7_frame_002950_0,6g5dkx3f,0.5841,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1364,0,PVS 1,pothole_PVS1_frame_003123_0,6g5dkx3f,0.5841,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1365,0,PVS 1,pothole_PVS1_frame_003124_0,6g5dkx3f,0.5843,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1366,2,PVS 7,pothole_PVS7_frame_002951_0,6g5dkx3f,0.5843,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1367,1,PVS 4,pothole_PVS4_frame_003562_0,6g5ds806,0.5843,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1368,2,PVS 7,pothole_PVS7_frame_002953_0,6g5dkx3f,0.5847,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1369,2,PVS 7,pothole_PVS7_frame_002954_0,6g5dkx3f,0.5849,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1370,2,PVS 7,pothole_PVS7_frame_002955_0,6g5dkx3f,0.5851,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1371,2,PVS 7,pothole_PVS7_frame_002956_0,6g5dkx3f,0.5853,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1372,2,PVS 7,pothole_PVS7_frame_002957_0,6g5dkx3f,0.5856,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1373,2,PVS 7,pothole_PVS7_frame_002960_0,6g5dkx3f,0.5862,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1374,2,PVS 7,pothole_PVS7_frame_002962_0,6g5dkx3f,0.5866,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1375,2,PVS 7,pothole_PVS7_frame_002963_0,6g5dkx3f,0.5868,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1376,0,PVS 1,pothole_PVS1_frame_003141_0,6g5dkx3e,0.5875,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1377,0,PVS 1,pothole_PVS1_frame_003146_0,6g5dkx3s,0.5884,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1378,0,PVS 1,pothole_PVS1_frame_003150_0,6g5dkx3s,0.5892,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1379,2,PVS 7,pothole_PVS7_frame_002975_0,6g5dkx3e,0.5894,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1380,1,PVS 4,pothole_PVS4_frame_003587_0,6g5ds80h,0.5894,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1381,0,PVS 1,pothole_PVS1_frame_003152_0,6g5dkx3s,0.5895,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1382,2,PVS 7,pothole_PVS7_frame_002976_0,6g5dkx3e,0.5896,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1383,0,PVS 1,pothole_PVS1_frame_003153_0,6g5dkx3s,0.5897,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1384,0,PVS 1,pothole_PVS1_frame_003154_0,6g5dkx3s,0.5899,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1385,0,PVS 1,pothole_PVS1_frame_003155_0,6g5dkx3s,0.5901,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1386,0,PVS 1,pothole_PVS1_frame_003156_0,6g5dkx3t,0.5903,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1387,2,PVS 7,pothole_PVS7_frame_002981_0,6g5dkx3s,0.5906,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1388,0,PVS 1,pothole_PVS1_frame_003159_0,6g5dkx3t,0.5908,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1389,0,PVS 1,pothole_PVS1_frame_003161_0,6g5dkx3t,0.5912,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1390,0,PVS 1,pothole_PVS1_frame_003162_0,6g5dkx3t,0.5914,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1391,0,PVS 1,pothole_PVS1_frame_003163_0,6g5dkx3t,0.5916,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1392,0,PVS 1,pothole_PVS1_frame_003165_0,6g5dkx3t,0.592,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1393,2,PVS 7,pothole_PVS7_frame_002988_0,6g5dkx3t,0.5921,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1394,0,PVS 1,pothole_PVS1_frame_003167_0,6g5dkx3w,0.5923,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1395,0,PVS 1,pothole_PVS1_frame_003168_0,6g5dkx3w,0.5925,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1396,0,PVS 1,pothole_PVS1_frame_003168_1,6g5dkx3w,0.5925,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1397,0,PVS 1,pothole_PVS1_frame_003169_0,6g5dkx3w,0.5927,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1398,2,PVS 7,pothole_PVS7_frame_002991_0,6g5dkx3t,0.5927,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1399,0,PVS 1,pothole_PVS1_frame_003170_0,6g5dkx3w,0.5929,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1400,2,PVS 7,pothole_PVS7_frame_002992_0,6g5dkx3t,0.5929,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1401,0,PVS 1,pothole_PVS1_frame_003171_0,6g5dkx3w,0.5931,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1402,2,PVS 7,pothole_PVS7_frame_002993_0,6g5dkx3t,0.5932,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1403,0,PVS 1,pothole_PVS1_frame_003172_0,6g5dkx3w,0.5933,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1404,2,PVS 7,pothole_PVS7_frame_002994_0,6g5dkx3t,0.5934,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1405,2,PVS 7,pothole_PVS7_frame_002996_0,6g5dkx3t,0.5938,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1406,0,PVS 1,pothole_PVS1_frame_003176_0,6g5dkx3w,0.594,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1407,0,PVS 1,pothole_PVS1_frame_003177_0,6g5dkx3w,0.5942,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1408,1,PVS 4,pothole_PVS4_frame_003611_0,6g5ds80j,0.5943,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1409,0,PVS 1,pothole_PVS1_frame_003178_0,6g5dkx3w,0.5944,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1410,0,PVS 1,pothole_PVS1_frame_003179_0,6g5dkx3r,0.5946,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1411,0,PVS 1,pothole_PVS1_frame_003181_0,6g5dkx3r,0.595,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1412,1,PVS 4,pothole_PVS4_frame_003615_0,6g5ds80n,0.5951,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1413,1,PVS 4,pothole_PVS4_frame_003616_0,6g5ds80n,0.5953,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1414,2,PVS 7,pothole_PVS7_frame_003004_0,6g5dkx3q,0.5955,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1415,0,PVS 1,pothole_PVS1_frame_003186_0,6g5dkx3r,0.5959,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1416,2,PVS 7,pothole_PVS7_frame_003008_0,6g5dkx3r,0.5963,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1417,0,PVS 1,pothole_PVS1_frame_003189_0,6g5dkx3r,0.5965,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1418,2,PVS 7,pothole_PVS7_frame_003013_0,6g5dkx92,0.5974,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1419,0,PVS 1,pothole_PVS1_frame_003194_0,6g5dkx92,0.5974,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1420,2,PVS 7,pothole_PVS7_frame_003014_0,6g5dkx92,0.5976,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1421,0,PVS 1,pothole_PVS1_frame_003200_0,6g5dkx92,0.5985,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1422,2,PVS 7,pothole_PVS7_frame_003020_0,6g5dkx92,0.5989,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1423,0,PVS 1,pothole_PVS1_frame_003203_0,6g5dkx93,0.5991,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1424,0,PVS 1,pothole_PVS1_frame_003205_0,6g5dkx93,0.5995,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1425,1,PVS 4,pothole_PVS4_frame_003640_0,6g5ds820,0.6002,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1426,0,PVS 1,pothole_PVS1_frame_003216_0,6g5dkx94,0.6015,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1427,1,PVS 4,pothole_PVS4_frame_003648_0,6g5ds2rc,0.6018,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1428,0,PVS 1,pothole_PVS1_frame_003218_0,6g5dkx94,0.6019,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1429,0,PVS 1,pothole_PVS1_frame_003219_0,6g5dkx94,0.6021,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1430,0,PVS 1,pothole_PVS1_frame_003220_0,6g5dkx95,0.6023,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1431,0,PVS 1,pothole_PVS1_frame_003221_0,6g5dkx95,0.6025,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1432,0,PVS 1,pothole_PVS1_frame_003222_0,6g5dkx95,0.6027,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1433,0,PVS 1,pothole_PVS1_frame_003225_0,6g5dkx95,0.6032,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1434,0,PVS 1,pothole_PVS1_frame_003226_0,6g5dkx95,0.6034,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1435,2,PVS 7,pothole_PVS7_frame_003046_0,6g5dkx95,0.6044,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1436,0,PVS 1,pothole_PVS1_frame_003232_0,6g5dkx9h,0.6045,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1437,2,PVS 7,pothole_PVS7_frame_003047_0,6g5dkx95,0.6046,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1438,2,PVS 7,pothole_PVS7_frame_003048_0,6g5dkx95,0.6048,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1439,0,PVS 1,pothole_PVS1_frame_003234_0,6g5dkx9h,0.6049,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1440,0,PVS 1,pothole_PVS1_frame_003235_0,6g5dkx9h,0.6051,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1441,0,PVS 1,pothole_PVS1_frame_003236_0,6g5dkx9h,0.6053,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1442,0,PVS 1,pothole_PVS1_frame_003237_0,6g5dkx9h,0.6055,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1443,0,PVS 1,pothole_PVS1_frame_003238_0,6g5dkx9h,0.6057,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1444,0,PVS 1,pothole_PVS1_frame_003239_0,6g5dkx9h,0.6059,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1445,0,PVS 1,pothole_PVS1_frame_003240_0,6g5dkx9h,0.606,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1446,1,PVS 4,pothole_PVS4_frame_003669_0,6g5ds2rg,0.6061,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1447,0,PVS 1,pothole_PVS1_frame_003243_0,6g5dkx9j,0.6066,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1448,1,PVS 4,pothole_PVS4_frame_003672_0,6g5ds2rg,0.6067,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1449,2,PVS 7,pothole_PVS7_frame_003058_0,6g5dkx95,0.6069,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1450,0,PVS 1,pothole_PVS1_frame_003246_0,6g5dkx9j,0.6072,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1451,0,PVS 1,pothole_PVS1_frame_003247_0,6g5dkx9j,0.6074,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1452,0,PVS 1,pothole_PVS1_frame_003248_0,6g5dkx9j,0.6075,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1453,1,PVS 4,pothole_PVS4_frame_003677_0,6g5ds2rg,0.6077,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1454,0,PVS 1,pothole_PVS1_frame_003249_0,6g5dkx9j,0.6077,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1455,0,PVS 1,pothole_PVS1_frame_003250_0,6g5dkx8v,0.6079,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1456,0,PVS 1,pothole_PVS1_frame_003251_0,6g5dkx8v,0.6081,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1457,0,PVS 1,pothole_PVS1_frame_003252_0,6g5dkx8v,0.6083,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1458,0,PVS 1,pothole_PVS1_frame_003253_0,6g5dkx8v,0.6085,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1459,2,PVS 7,pothole_PVS7_frame_003066_0,6g5dkx9h,0.6086,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1460,0,PVS 1,pothole_PVS1_frame_003254_0,6g5dkx8v,0.6087,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1461,1,PVS 4,pothole_PVS4_frame_003682_0,6g5ds2rg,0.6087,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1462,0,PVS 1,pothole_PVS1_frame_003255_0,6g5dkx8v,0.6089,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1463,0,PVS 1,pothole_PVS1_frame_003256_0,6g5dkx8v,0.609,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
